id,title,url,image_url,local_image,prompt,score,scraped_at,scored_at
3603,Putting on Shoes Pose,https://uniform.wingzero.tw/zh-TW/ai-photo/3603,https://farm66.static.flickr.com/65535/55065562325_4683ffbd08_b.jpg,3603_登入.jpg,"身體微微向前傾，一腳抬起彎曲，重心放在另一隻腳上。一手向前或向下伸出，用來保持平衡，另一手自然配合身體姿勢。整體動作看起來像是在穿鞋或整理鞋子，呈現日常、生活化的瞬間。The body leans slightly forward while one leg is lifted and bent, with weight supported on the other leg. One hand extends forward or downward to maintain balance, creating the impression of putting on or adjusting a shoe. The pose feels casual and everyday.",,2026-02-01T14:02:11.257961,
3602,Energetic Wide Stance Pose,https://uniform.wingzero.tw/zh-TW/ai-photo/3602,https://farm66.static.flickr.com/65535/55065455419_0f7157bcb2_b.jpg,3602_登入.jpg,"雙腳大幅張開站立，雙手向外張開，一手高舉、一手平伸。身體動作誇張有力，像是在大聲呼喊或展現氣勢。Standing with legs spread wide, one arm raised high and the other extended outward. The dynamic posture conveys strong energy and excitement.",,2026-02-01T14:02:14.948572,
3601,Surprised Reaction Pose,https://uniform.wingzero.tw/zh-TW/ai-photo/3601,https://farm66.static.flickr.com/65535/55065455424_575dc27cd5_b.jpg,3601_登入.jpg,"身體直立，一手放在胸前，眼睛睜大、嘴微張，像是突然受到驚嚇或聽到意外消息。整體表情與動作非常情緒化。Standing upright with one hand on the chest, eyes wide and mouth slightly open. The pose clearly expresses surprise or sudden shock.",,2026-02-01T14:02:18.015497,
3600,Crouched Sword Ready Pose,https://uniform.wingzero.tw/zh-TW/ai-photo/3600,https://farm66.static.flickr.com/65535/55065204016_3ec3e3630c_b.jpg,3600_登入.jpg,"身體壓低呈弓步姿勢，一腳向前、一腳向後，雙手握住長刀靠近身側。眼神專注，姿勢充滿警戒感與即將行動的緊張氣氛。Lowering into a crouched stance, one leg forward and one back, both hands gripping a long sword close to the body. The focused gaze gives a strong sense of readiness and tension.",,2026-02-01T14:02:22.514378,
3599,Casual Seated Pose,https://uniform.wingzero.tw/zh-TW/ai-photo/3599,https://farm66.static.flickr.com/65535/55064305107_6bb0645376_b.jpg,3599_登入.jpg,"坐在椅子上，身體微微向側前方傾斜，雙腿自然向前伸出並輕微交疊。一手放在椅面或身側作為支撐，另一手輕觸臉頰附近。整體姿勢輕鬆自然，帶有安靜、溫柔的坐姿氛圍。Sitting casually on a chair with the body slightly leaning forward to the side. The legs extend forward with a gentle overlap. One hand rests on the chair or beside the body for support, while the other is placed near the face. The pose feels relaxed, calm, and natural.",,2026-02-01T14:02:26.114528,
3598,Luxury Marble Three Girls,https://uniform.wingzero.tw/zh-TW/ai-photo/3598,https://farm66.static.flickr.com/65535/55065197141_bf4a516daf_b.jpg,3598_登入.jpg,"Use the uploaded reference images as strict visual references for all three characters.All three women must exactly match the facial features, body proportions, skin tone, hairstyle, and clothing from the uploaded images.No celebrity resemblance, no face swap, no reinterpretation.Full body low-angle shot of three women (based on the uploaded reference images) standing side-by-side in a marble bathroom with a bathtub.Camera positioned at knee height, looking straight upward (Diz Hızası), creating a strong dominant low-angle perspective.35mm lens perspective distortion subtly elongating the legs and emphasizing height and presence.The three women stand confidently shoulder-to-shoulder, evenly spaced, facing the camera.Their poses are natural yet powerful, with relaxed arms and balanced posture, conveying elegance and confidence.Highly detailed textures with realistic fabric surface detail, light interaction, and subtle material sheen.Bright flash photography with crisp highlights and shadows.Glossy marble floor producing clear, realistic reflections of their legs and bodies.Ultra-realistic photography, cinematic realism, high detail, clean composition.Aspect ratio 3:4, vertical framing.",,2026-02-01T14:02:30.621320,
3597,芙莉蓮,https://uniform.wingzero.tw/zh-TW/ai-photo/3597,https://farm66.static.flickr.com/65535/55065499595_31f20b022f_b.jpg,3597_登入.jpg,芙莉蓮,,2026-02-01T14:02:34.327082,
3596,比愛心,https://uniform.wingzero.tw/zh-TW/ai-photo/3596,https://farm66.static.flickr.com/65535/55064211167_8e5a50bbda_b.jpg,3596_登入.jpg,"Two young women closely resembling the people in the uploaded reference image, with similar overall appearance and facial impression. They stand close together, facing the camera with gentle, natural smiles, forming a heart shape with their hands in the foreground.The heart-shaped hands are slightly blurred in the foreground, framing their faces clearly in focus. Clean, bright background, soft natural lighting, symmetrical composition, warm and intimate mood, realistic high-quality portrait photography. aspect ratio 3:4",,2026-02-01T14:02:37.424619,
3595,Manga prompt: ONE PIECE,https://uniform.wingzero.tw/zh-TW/ai-photo/3595,https://farm66.static.flickr.com/65535/55064121567_0841b81c0c_b.jpg,3595_登入.jpg,"Generate a hyper-realistic, 1:1 Aspect Ratio product photo of a “Manga Panel Diorama Box” (Nendoroid Style).1. Character ExtractionMain Protagonist: Monkey D. Luffy (from One Piece)The Figure:Create a high-quality Nendoroid-style chibi figureProportions: oversized head, small body, cute but energetic facial expressionPose: dynamic action pose (mid-jump, winding up a punch, or Gum-Gum attack motion)Finish: matte PVC plastic with authentic collectible toy textureThe Outfit:Luffy’s iconic outfitStraw hatOpen red vestBlue shortsSandals(Season 1 / classic design preferred)2. ContainerThe Structure:An L-shaped or U-shaped cardboard diorama display box(two vertical walls + one floor)The Scale:Small desktop collectible size, like a premium Nendoroid display set3. BackgroundThe Walls:Both vertical walls are fully plastered with black-and-white One Piece manga panelsClear ink lines, speed lines, and iconic scenesVisible speech bubbles (Japanese or English text)Classic Eiichiro Oda manga panel compositionThe Floor:The floor is also covered in manga panels, but they are “exploding” upwardPaper pop-up fragmentsCut-out manga sound effects such as “BAM!” “DON!” “GUM!”Torn manga debris standing upright to enhance depth and motion4. Integration (2D vs 3D Illusion)Illusion:The 3D Nendoroid Luffy figure stands on top of a 2D manga-paper floorInteraction:Luffy is actively breaking the boundary between dimensions:His Gum-Gum fist punches through a 2D paper manga wall, tearing it openThe fist partially enters 3D space while manga paper fragments burst outwardStrong contrast between flat inked paper and solid plastic figure5. Visual & PhotographyColor Palette:Diorama box, walls, floor: strictly black & whiteLuffy figure: full color only(Extreme contrast between 2D manga world and 3D character)Lighting:Soft light-box product photography lightingEven illuminationNo harsh shadowsClean collectible showcase lookLabel:Minimal black text overlay at the bottom of the image:“Monkey D. Luffy — Eiichiro Oda”",,2026-02-01T14:02:41.037050,
3594,性感女教師,https://uniform.wingzero.tw/zh-TW/ai-photo/3594,https://farm66.static.flickr.com/65535/55065235314_e82075b32f_b.jpg,3594_登入.jpg,"Use the uploaded reference image as the character’s only source of appearance. Strictly preserve the same face, including facial features and proportions, skin tone, hairline, eye shape, nose shape, lip shape, and overall facial contour. Do not swap faces, stylize into another identity, or alter the facial appearance to resemble any other person.Image Generation PromptA young woman posing indoors in a studio-like classroom setting, photographed with clean, even lighting.She is wearing a crisp white long-sleeve button-up shirt paired with a high-waisted black mini skirt. She also wears sheer black pantyhose and glossy black high-heeled pumps, creating a sharp and elegant contrast. Subtle garter-style strap details are visible at the sides of the skirt, adding a refined fashion accent.Her hair is long and softly wavy with a light brown to auburn tone, styled with natural volume and side-swept bangs framing her face. Her makeup is polished yet natural, with soft eye makeup and lightly tinted lips. Her expression is calm and slightly playful, with one finger gently touching her lips.She is seated sideways on top of a school desk, one leg crossed over the other, with one foot resting lightly on the floor. One hand supports her balance on the desk while the other is raised near her face. Her posture is confident and composed, angled slightly toward the camera.The background features a green chalkboard mounted on a plain white wall, with a simple classroom desk and chair beneath her. The floor is a neutral light gray, giving the scene a clean, minimal studio atmosphere.Camera angle is slightly low to eye-level, full-body portrait framing, emphasizing long leg lines and balanced composition.Soft, even indoor lighting, realistic photography style, high detail, clean tones, professional studio quality, composed and elegant mood.",,2026-02-01T14:02:44.602568,
3593,Elegant Staircase Portrait in Natural Light,https://uniform.wingzero.tw/zh-TW/ai-photo/3593,https://farm66.static.flickr.com/65535/55065124373_343a940641_b.jpg,3593_登入.jpg,"Use the uploaded reference image as the character’s only source of appearance. Strictly preserve the same face, including facial features and proportions, skin tone, hairline, eye shape, nose shape, lip shape, and overall facial contour. Do not swap faces, stylize into another identity, beautify excessively, or make the character resemble any other real or fictional person.Image Generation PromptA young woman standing on an outdoor staircase, captured in soft natural daylight with a clean and elegant atmosphere.She is wearing a gray long-sleeve short dress with a square neckline and subtle black lace trim along the bust and hem. The dress has a fitted waist and a slightly flared skirt, creating a feminine and graceful silhouette. She is also wearing a matching gray beret and black chunky ankle boots with thick soles.Her hair is long, dark brown, and straight, flowing naturally over her shoulders and down her back. She has straight bangs framing her forehead. Her makeup is soft and natural, with a gentle, confident smile. A delicate gold necklace rests lightly at her collarbone.She is standing sideways on the steps, one leg slightly bent forward and the other supporting her weight. One hand is lightly holding the edge of her beret near her head, while the other arm rests naturally by her side. Her posture is relaxed and elegant, with her body slightly angled toward the camera.The setting is an outdoor staircase with wide concrete steps and a turquoise handrail running along the right side. The background gradually blurs into greenery and distant structures, creating depth and separation from the subject.Camera angle is eye-level to slightly low, full-body portrait framing with a shallow depth of field.Natural outdoor lighting, realistic photography style, soft background bokeh, high detail, clean color tones, fresh and stylish mood.",,2026-02-01T14:02:48.205983,
3592,Soft Outdoor Portrait on Green Grass,https://uniform.wingzero.tw/zh-TW/ai-photo/3592,https://farm66.static.flickr.com/65535/55064039572_698acd6a23_b.jpg,3592_登入.jpg,"Use the uploaded reference image as the character’s only source of appearance. Strictly preserve the same face, including facial features and proportions, skin tone, hairline, eye shape, nose shape, lip shape, and overall facial contour. Do not swap faces, stylize into another person, or alter the facial identity. Do not make the character resemble any other real or fictional individual.Image Generation Prompt (English)A young woman sitting outdoors on green grass, captured in a soft, natural daylight portrait.She is wearing a gray long-sleeve dress with a square neckline and subtle lace trim along the bust line. The dress has a slightly vintage, feminine style. She is also wearing a matching gray beret on her head and black ankle boots with a modest heel.Her hair is long, dark brown, and straight with soft bangs framing her forehead. The rest of her hair flows naturally over her shoulders and down her back. She wears light, natural makeup with a gentle, calm smile, conveying a soft and approachable expression. A delicate gold necklace rests at her collarbone.She is seated on the grass with her legs bent and angled toward the camera, hands gently clasped together and resting on her knee. Her posture is relaxed and slightly forward-leaning, creating an intimate and friendly feeling.The background is softly blurred, showing a light-colored building structure in the distance, suggesting a campus or park-like environment. The shallow depth of field keeps full focus on the subject while maintaining a clean, airy atmosphere.Camera angle is slightly low and centered, medium-full body portrait framing.Natural outdoor lighting, realistic photography style, soft bokeh background, high detail, fresh and gentle mood, clean color tones.",,2026-02-01T14:02:51.241355,
3591,灰色毛衣格子裙,https://uniform.wingzero.tw/zh-TW/ai-photo/3591,https://farm66.static.flickr.com/65535/55063903027_16a68b04f6_b.jpg,3591_登入.jpg,"Use the uploaded reference image as the character’s only source of appearance. Strictly preserve the same face, including facial features and proportions, skin tone, hairline, eye shape, nose shape, lip shape, and overall facial contour. Do not swap faces, transform the character into someone else, or alter the appearance to resemble any other character.Image Generation PromptA young woman standing indoors in a minimalist room with plain light-colored walls and soft natural lighting.She has long, straight dark brown hair, parted near the center, naturally falling past her shoulders. Her expression is gentle and slightly shy, with a relaxed gaze toward the camera.She is wearing a light gray, long-sleeve, cropped knit sweater with a deep V-neck, subtly revealing her cleavage and midriff. A delicate silver necklace with a small pendant rests on her chest. She pairs the top with a short plaid pleated skirt in brown, navy, and beige tones, styled low on the waist. She also wears dark thigh-high socks.Her pose is casual and feminine: one hand lightly holding the edge of her sweater near the chest, while the other hand rests near her skirt, slightly lifting it. One leg is bent and placed on a chair, creating a dynamic, slightly angled stance that emphasizes her figure.The scene includes a simple chair beside her, contributing to a cozy, everyday indoor atmosphere.The camera angle is slightly tilted and shot from a mid-to-full body perspective, around waist to thigh level, creating an intimate and natural portrait feel.The overall style is realistic photography, soft focus, high detail, natural skin texture, and warm, gentle tones.",,2026-02-01T14:02:53.961909,
3590,Instagram Pop Out Effect,https://uniform.wingzero.tw/zh-TW/ai-photo/3590,https://farm66.static.flickr.com/65535/55063891817_4304109c4b_b.jpg,3590_登入.jpg,"A photorealistic fashion upper body shot of a girlfriend-vibe young woman with a warm, affectionate smile, soft eye contact, and a sweet, intimate expression, forming a finger-heart gesture toward the camera, wearing the exact same outfit as in the uploaded reference image (identical clothing, colors, materials, and styling; no redesign or reinterpretation).The subject is framed inside a central white Instagram-style post border.Composition & Spacing:The white frame is perfectly centered in the middle of the image, leaving balanced empty soft background color that naturally matches and complements the outfit from the reference image above and below the frame to maintain a clean, romantic aesthetic.Frame Details:The top, left, and right white borders are very thin.The bottom white section is thicker to include UI elements.The bottom section features a red heart icon, comment bubble, share icon, and bookmark icon.Text Details:Clearly visible text on the bottom panel:“666 likes”,username “Yuuna”,caption “If today was hard, come here—I’ll listen.”,and below that, “View all comments”.3D Pop-Out Effect & Hand Pose (Custom Action – Girlfriend Heart Gesture):Her head and upper torso remain securely within the thin white frame for realism.Both hands extend forward breaking out of the thin side borders, positioned significantly closer to the camera than her face to create strong forced perspective.She forms a clear finger-heart gesture with both hands, directed toward the viewer, conveying an intimate “girlfriend sending love” feeling.The hands partially overlap the frame edges, reinforcing the illusion that she is interacting with the physical Instagram frame.Subject Dimensionality & Texture:The subject appears as a solid, three-dimensional figure, not flat.Emphasize realistic facial contours, natural skin texture, fine hair strands, and accurate fabric texture exactly as seen in the uploaded outfit reference.Strong depth separation between the subject and the flat background.Lighting & Shadows:Professional studio lighting with soft, realistic shadows.Distinct drop shadows cast by the physical white frame and especially by the popping-out hands onto the flat background surface.High-definition, premium commercial photography quality, clean, romantic, and realistic.",,2026-02-01T14:02:56.181247,
3589,喪服,https://uniform.wingzero.tw/zh-TW/ai-photo/3589,https://farm66.static.flickr.com/65535/55064880963_7304901da8_b.jpg,3589_登入.jpg,"{""subject"": {""demographics"": ""Young beautiful Japanese woman"",""facial_features"": ""Soft natural light makeup, gentle smile, dark wavy long hair, clear skin"",""accessories"": ""Pearl necklace, simple stud earrings"",""clothing"": ""Black bodycon mini dress, sheer mesh long sleeves, sweetheart neckline, black sheer pantyhose/tights"",""pose"": ""Sitting on floor (seiza/side-sit variation), legs swept to the side, leaning back slightly on hands, looking at camera""},""environment"": {""setting"": ""Traditional Japanese room (Washitsu)"",""flooring"": ""Tatami mats"",""background"": ""Shoji screens (wooden sliding doors with white paper), wooden frames"",""props"": ""Low wooden chest of drawers, blue and white porcelain vases""},""visual_style"": {""lighting"": ""Soft indoor lighting, diffuse, no harsh shadows, flattering portrait lighting"",""color_palette"": [""#E8DCCA (Tatami Beige)"",""#000000 (Dress Black)"",""#3E2B22 (Dark Wood)"",""#F5F5F5 (Shoji White)"",""#FFE0BD (Skin Tone)""],""composition"": ""Full body / Medium shot, eye-level angle, centered subject with balanced background"",""mood"": ""Elegant, serene, polite, slightly alluring, realistic""},""technical_specs"": {""typography"": ""None"",""aspect_ratio"": ""4:3"",""quality"": ""Photorealistic, 8k resolution, high definition, sharp focus""}}",,2026-02-01T14:02:59.464804,
3588,Diorama Style Isometric Map,https://uniform.wingzero.tw/zh-TW/ai-photo/3588,https://farm66.static.flickr.com/65535/55064693136_7c08b16982_b.jpg,3588_登入.jpg,"""description"": ""Create a highly detailed, photorealistic miniature diorama style isometric map of [CITY/LOCATION] placed on a vintage textured paper map."",""perspective"": {""type"": ""isometric"",""angle"": ""45 degree top down"",""look"": ""macro photography with tilt-shift miniature effect""},""geography"": {""shape"": ""follows real geographic shape of [CITY/LOCATION]"",""landmarks"": {""oversized"": true,""dominant"": true,""primary_focus"": ""monuments"",""secondary_elements"": ""smaller and simplified""},""architecture"": ""ultra detailed miniature"",""roads"": ""selective"",""greenery"": true,""water_bodies"": true,""terrain"": true,""materials"": [""stone"", ""wood"", ""concrete"", ""glass"", ""foliage""]},""lighting"": {""type"": ""soft cinematic daylight"",""effects"": [""natural shadows"", ""warm highlights"", ""subtle atmospheric depth""]},""water"": {""rivers"": true,""coastlines"": true,""depth_gradients"": ""smooth"",""reflections"": ""gentle""},""map_base"": {""type"": ""old world cartographic paper"",""features"": [""visible grid lines"", ""paper grain"", ""printed place names""]},""focus"": {""sharp_on_landmarks"": true,""edge_falloff"": ""gentle""},""quality"": {""museum_quality"": true,""handcrafted_diorama_realism"": true,""ultra_high_resolution"": true},""background"": {""color"": ""clean pure white"",""restrictions"": [""no floating text"", ""no logos"", ""no watermarks"", ""no futuristic or cartoon elements""]},""aspect_ratio"": ""4:5""}",,2026-02-01T14:03:03.313281,
3587,Diorama Style Isometric Map,https://uniform.wingzero.tw/zh-TW/ai-photo/3587,https://farm66.static.flickr.com/65535/55063793837_f85455719e_b.jpg,3587_登入.jpg,"""description"": ""Create a highly detailed, photorealistic miniature diorama style isometric map of [CITY/LOCATION] placed on a vintage textured paper map."",""perspective"": {""type"": ""isometric"",""angle"": ""45 degree top down"",""look"": ""macro photography with tilt-shift miniature effect""},""geography"": {""shape"": ""follows real geographic shape of [CITY/LOCATION]"",""landmarks"": {""oversized"": true,""dominant"": true,""primary_focus"": ""monuments"",""secondary_elements"": ""smaller and simplified""},""architecture"": ""ultra detailed miniature"",""roads"": ""selective"",""greenery"": true,""water_bodies"": true,""terrain"": true,""materials"": [""stone"", ""wood"", ""concrete"", ""glass"", ""foliage""]},""lighting"": {""type"": ""soft cinematic daylight"",""effects"": [""natural shadows"", ""warm highlights"", ""subtle atmospheric depth""]},""water"": {""rivers"": true,""coastlines"": true,""depth_gradients"": ""smooth"",""reflections"": ""gentle""},""map_base"": {""type"": ""old world cartographic paper"",""features"": [""visible grid lines"", ""paper grain"", ""printed place names""]},""focus"": {""sharp_on_landmarks"": true,""edge_falloff"": ""gentle""},""quality"": {""museum_quality"": true,""handcrafted_diorama_realism"": true,""ultra_high_resolution"": true},""background"": {""color"": ""clean pure white"",""restrictions"": [""no floating text"", ""no logos"", ""no watermarks"", ""no futuristic or cartoon elements""]},""aspect_ratio"": ""4:5""}",,2026-02-01T14:03:07.031104,
3586,Diorama Style Isometric Map,https://uniform.wingzero.tw/zh-TW/ai-photo/3586,https://farm66.static.flickr.com/65535/55064941849_d9c27919ce_b.jpg,3586_登入.jpg,"""description"": ""Create a highly detailed, photorealistic miniature diorama style isometric map of [CITY/LOCATION] placed on a vintage textured paper map."",""perspective"": {""type"": ""isometric"",""angle"": ""45 degree top down"",""look"": ""macro photography with tilt-shift miniature effect""},""geography"": {""shape"": ""follows real geographic shape of [CITY/LOCATION]"",""landmarks"": {""oversized"": true,""dominant"": true,""primary_focus"": ""monuments"",""secondary_elements"": ""smaller and simplified""},""architecture"": ""ultra detailed miniature"",""roads"": ""selective"",""greenery"": true,""water_bodies"": true,""terrain"": true,""materials"": [""stone"", ""wood"", ""concrete"", ""glass"", ""foliage""]},""lighting"": {""type"": ""soft cinematic daylight"",""effects"": [""natural shadows"", ""warm highlights"", ""subtle atmospheric depth""]},""water"": {""rivers"": true,""coastlines"": true,""depth_gradients"": ""smooth"",""reflections"": ""gentle""},""map_base"": {""type"": ""old world cartographic paper"",""features"": [""visible grid lines"", ""paper grain"", ""printed place names""]},""focus"": {""sharp_on_landmarks"": true,""edge_falloff"": ""gentle""},""quality"": {""museum_quality"": true,""handcrafted_diorama_realism"": true,""ultra_high_resolution"": true},""background"": {""color"": ""clean pure white"",""restrictions"": [""no floating text"", ""no logos"", ""no watermarks"", ""no futuristic or cartoon elements""]},""aspect_ratio"": ""4:5""}",,2026-02-01T14:03:12.037121,
3585,喪服,https://uniform.wingzero.tw/zh-TW/ai-photo/3585,https://farm66.static.flickr.com/65535/55064687311_d979c45987_b.jpg,3585_登入.jpg,"{""subject"": {""demographics"": ""Young beautiful Japanese woman"",""facial_features"": ""Soft natural light makeup, gentle smile, dark wavy long hair, clear skin"",""accessories"": ""Pearl necklace, simple stud earrings"",""clothing"": ""Black bodycon mini dress, sheer mesh long sleeves, sweetheart neckline, black sheer pantyhose/tights"",""pose"": ""Sitting on floor (seiza/side-sit variation), legs swept to the side, leaning back slightly on hands, looking at camera""},""environment"": {""setting"": ""Traditional Japanese room (Washitsu)"",""flooring"": ""Tatami mats"",""background"": ""Shoji screens (wooden sliding doors with white paper), wooden frames"",""props"": ""Low wooden chest of drawers, blue and white porcelain vases""},""visual_style"": {""lighting"": ""Soft indoor lighting, diffuse, no harsh shadows, flattering portrait lighting"",""color_palette"": [""#E8DCCA (Tatami Beige)"",""#000000 (Dress Black)"",""#3E2B22 (Dark Wood)"",""#F5F5F5 (Shoji White)"",""#FFE0BD (Skin Tone)""],""composition"": ""Full body / Medium shot, eye-level angle, centered subject with balanced background"",""mood"": ""Elegant, serene, polite, slightly alluring, realistic""},""technical_specs"": {""typography"": ""None"",""aspect_ratio"": ""4:3"",""quality"": ""Photorealistic, 8k resolution, high definition, sharp focus""}}",,2026-02-01T14:03:14.807558,
3584,喪服,https://uniform.wingzero.tw/zh-TW/ai-photo/3584,https://farm66.static.flickr.com/65535/55065042665_4bef5f466e_b.jpg,3584_登入.jpg,"{""subject"": {""demographics"": ""Young beautiful Japanese woman"",""facial_features"": ""Soft natural light makeup, gentle smile, dark wavy long hair, clear skin"",""accessories"": ""Pearl necklace, simple stud earrings"",""clothing"": ""Black bodycon mini dress, sheer mesh long sleeves, sweetheart neckline, black sheer pantyhose/tights"",""pose"": ""Sitting on floor (seiza/side-sit variation), legs swept to the side, leaning back slightly on hands, looking at camera""},""environment"": {""setting"": ""Traditional Japanese room (Washitsu)"",""flooring"": ""Tatami mats"",""background"": ""Shoji screens (wooden sliding doors with white paper), wooden frames"",""props"": ""Low wooden chest of drawers, blue and white porcelain vases""},""visual_style"": {""lighting"": ""Soft indoor lighting, diffuse, no harsh shadows, flattering portrait lighting"",""color_palette"": [""#E8DCCA (Tatami Beige)"",""#000000 (Dress Black)"",""#3E2B22 (Dark Wood)"",""#F5F5F5 (Shoji White)"",""#FFE0BD (Skin Tone)""],""composition"": ""Full body / Medium shot, eye-level angle, centered subject with balanced background"",""mood"": ""Elegant, serene, polite, slightly alluring, realistic""},""technical_specs"": {""typography"": ""None"",""aspect_ratio"": ""4:3"",""quality"": ""Photorealistic, 8k resolution, high definition, sharp focus""}}",,2026-02-01T14:03:17.667911,
3583,喪服,https://uniform.wingzero.tw/zh-TW/ai-photo/3583,https://farm66.static.flickr.com/65535/55065042655_1a6f08ac7e_b.jpg,3583_登入.jpg,"{""subject"": {""demographics"": ""Young beautiful Japanese woman"",""facial_features"": ""Soft natural light makeup, gentle smile, dark wavy long hair, clear skin"",""accessories"": ""Pearl necklace, simple stud earrings"",""clothing"": ""Black bodycon mini dress, sheer mesh long sleeves, sweetheart neckline, black sheer pantyhose/tights"",""pose"": ""Sitting on floor (seiza/side-sit variation), legs swept to the side, leaning back slightly on hands, looking at camera""},""environment"": {""setting"": ""Traditional Japanese room (Washitsu)"",""flooring"": ""Tatami mats"",""background"": ""Shoji screens (wooden sliding doors with white paper), wooden frames"",""props"": ""Low wooden chest of drawers, blue and white porcelain vases""},""visual_style"": {""lighting"": ""Soft indoor lighting, diffuse, no harsh shadows, flattering portrait lighting"",""color_palette"": [""#E8DCCA (Tatami Beige)"",""#000000 (Dress Black)"",""#3E2B22 (Dark Wood)"",""#F5F5F5 (Shoji White)"",""#FFE0BD (Skin Tone)""],""composition"": ""Full body / Medium shot, eye-level angle, centered subject with balanced background"",""mood"": ""Elegant, serene, polite, slightly alluring, realistic""},""technical_specs"": {""typography"": ""None"",""aspect_ratio"": ""4:3"",""quality"": ""Photorealistic, 8k resolution, high definition, sharp focus""}}",,2026-02-01T14:03:20.275695,
3582,喪服,https://uniform.wingzero.tw/zh-TW/ai-photo/3582,https://farm66.static.flickr.com/65535/55064869493_9d6ca77551_b.jpg,3582_登入.jpg,"{""subject"": {""demographics"": ""Young beautiful Japanese woman"",""facial_features"": ""Soft natural light makeup, gentle smile, dark wavy long hair, clear skin"",""accessories"": ""Pearl necklace, simple stud earrings"",""clothing"": ""Black bodycon mini dress, sheer mesh long sleeves, sweetheart neckline, black sheer pantyhose/tights"",""pose"": ""Sitting on floor (seiza/side-sit variation), legs swept to the side, leaning back slightly on hands, looking at camera""},""environment"": {""setting"": ""Traditional Japanese room (Washitsu)"",""flooring"": ""Tatami mats"",""background"": ""Shoji screens (wooden sliding doors with white paper), wooden frames"",""props"": ""Low wooden chest of drawers, blue and white porcelain vases""},""visual_style"": {""lighting"": ""Soft indoor lighting, diffuse, no harsh shadows, flattering portrait lighting"",""color_palette"": [""#E8DCCA (Tatami Beige)"",""#000000 (Dress Black)"",""#3E2B22 (Dark Wood)"",""#F5F5F5 (Shoji White)"",""#FFE0BD (Skin Tone)""],""composition"": ""Full body / Medium shot, eye-level angle, centered subject with balanced background"",""mood"": ""Elegant, serene, polite, slightly alluring, realistic""},""technical_specs"": {""typography"": ""None"",""aspect_ratio"": ""4:3"",""quality"": ""Photorealistic, 8k resolution, high definition, sharp focus""}}",,2026-02-01T14:03:23.022277,
3581,喪服,https://uniform.wingzero.tw/zh-TW/ai-photo/3581,https://farm66.static.flickr.com/65535/55064935984_2ed596d0c8_b.jpg,3581_登入.jpg,"{""subject"": {""demographics"": ""Young beautiful Japanese woman"",""facial_features"": ""Soft natural light makeup, gentle smile, dark wavy long hair, clear skin"",""accessories"": ""Pearl necklace, simple stud earrings"",""clothing"": ""Black bodycon mini dress, sheer mesh long sleeves, sweetheart neckline, black sheer pantyhose/tights"",""pose"": ""Sitting on floor (seiza/side-sit variation), legs swept to the side, leaning back slightly on hands, looking at camera""},""environment"": {""setting"": ""Traditional Japanese room (Washitsu)"",""flooring"": ""Tatami mats"",""background"": ""Shoji screens (wooden sliding doors with white paper), wooden frames"",""props"": ""Low wooden chest of drawers, blue and white porcelain vases""},""visual_style"": {""lighting"": ""Soft indoor lighting, diffuse, no harsh shadows, flattering portrait lighting"",""color_palette"": [""#E8DCCA (Tatami Beige)"",""#000000 (Dress Black)"",""#3E2B22 (Dark Wood)"",""#F5F5F5 (Shoji White)"",""#FFE0BD (Skin Tone)""],""composition"": ""Full body / Medium shot, eye-level angle, centered subject with balanced background"",""mood"": ""Elegant, serene, polite, slightly alluring, realistic""},""technical_specs"": {""typography"": ""None"",""aspect_ratio"": ""4:3"",""quality"": ""Photorealistic, 8k resolution, high definition, sharp focus""}}",,2026-02-01T14:03:26.554170,
3580,喪服,https://uniform.wingzero.tw/zh-TW/ai-photo/3580,https://farm66.static.flickr.com/65535/55064869513_7933560892_b.jpg,3580_登入.jpg,"{""subject"": {""demographics"": ""Young beautiful Japanese woman"",""facial_features"": ""Soft natural light makeup, gentle smile, dark wavy long hair, clear skin"",""accessories"": ""Pearl necklace, simple stud earrings"",""clothing"": ""Black bodycon mini dress, sheer mesh long sleeves, sweetheart neckline, black sheer pantyhose/tights"",""pose"": ""Sitting on floor (seiza/side-sit variation), legs swept to the side, leaning back slightly on hands, looking at camera""},""environment"": {""setting"": ""Traditional Japanese room (Washitsu)"",""flooring"": ""Tatami mats"",""background"": ""Shoji screens (wooden sliding doors with white paper), wooden frames"",""props"": ""Low wooden chest of drawers, blue and white porcelain vases""},""visual_style"": {""lighting"": ""Soft indoor lighting, diffuse, no harsh shadows, flattering portrait lighting"",""color_palette"": [""#E8DCCA (Tatami Beige)"",""#000000 (Dress Black)"",""#3E2B22 (Dark Wood)"",""#F5F5F5 (Shoji White)"",""#FFE0BD (Skin Tone)""],""composition"": ""Full body / Medium shot, eye-level angle, centered subject with balanced background"",""mood"": ""Elegant, serene, polite, slightly alluring, realistic""},""technical_specs"": {""typography"": ""None"",""aspect_ratio"": ""4:3"",""quality"": ""Photorealistic, 8k resolution, high definition, sharp focus""}}",,2026-02-01T14:03:30.239738,
